collection_timestamp,source,origin,destination,travel_date,airline,flight_number,fare_class,advance_days,base_fare,taxes,fees,total_fare,currency,availability
2026-07-28 01:26:00,easemytrip,MAA,DEL,2026-08-27 01:26:00,SpiceJet,SG352,Economy,30,4654.01,960.69,298.57,5913.27,INR,available
2026-08-30 13:36:00,easemytrip,DEL,BOM,2026-09-14 13:36:00,Air India,AI801,Economy Flex,15,7427.95,1164.06,284.98,8876.98,INR,available
2026-08-27 09:53:00,ixigo,DEL,BLR,2026-10-11 09:53:00,IndiGo,6E8905,Economy,45,5594.19,850.6,298.63,6743.42,INR,sold_out
2026-07-22 19:47:00,indigo,HYD,DEL,2026-08-21 19:47:00,IndiGo,6E7336,Economy,30,4098.4,616.58,399.69,5114.66,INR,available
2026-07-04 10:16:00,easemytrip,BLR,HYD,2026-07-05 10:16:00,Akasa Air,QP1616,Economy Flex,1,6357.73,1148.88,378.88,7885.48,INR,available
2026-07-18 13:40:00,air_india,BLR,HYD,2026-09-01 13:40:00,SpiceJet,SG3859,Economy Flex,45,2889.69,458.86,446.06,7501.150792272947,INR,available
2026-08-29 00:56:00,easemytrip,BLR,HYD,2026-09-13 00:56:00,Air India,AI2895,Economy,15,4659.5,747.44,323.04,5729.98,INR,available
2026-08-09 05:12:00,air_india,MAA,DEL,2026-08-16 05:12:00,IndiGo,6E5493,Economy,7,8693.53,1755.83,279.26,10728.62,INR,available
2026-08-08 02:54:00,cleartrip,DEL,BLR,2026-09-07 02:54:00,Akasa Air,QP2455,Economy,30,,992.99,391.88,6977.08,INR,available
2026-07-10 03:07:00,cleartrip,DEL,BOM,2026-07-25 03:07:00,SpiceJet,SG7298,Economy,15,6317.46,1008.29,417.26,7743.01,INR,available
2026-08-16 14:29:00,ixigo,HYD,DEL,2026-09-30 14:29:00,Air India,AI7876,Economy,45,4539.88,940.84,348.04,5828.76,INR,available
2026-08-29 08:37:00,ixigo,HYD,DEL,2026-09-28 08:37:00,Air India,AI8385,Economy Flex,30,5782.78,896.6,353.95,7033.33,INR,available
2026-07-08 03:50:00,ixigo,BOM,BLR,2026-07-09 03:50:00,IndiGo,6E6080,Economy Flex,1,9473.35,1471.53,296.77,11241.65,INR,available
2026-07-16 00:13:00,easemytrip,BOM,BLR,2026-08-30 00:13:00,Akasa Air,QP4329,Economy Flex,45,5513.93,1034.01,155.92,6703.86,INR,available
2026-08-21 03:09:00,cleartrip,DEL,BLR,2026-08-28 03:09:00,IndiGo,6E8863,Economy,7,7625.93,1203.37,348.91,9178.21,INR,available
2026-07-13 11:35:00,makemytrip,BLR,DEL,2026-08-27 11:35:00,SpiceJet,SG4362,Economy,45,4939.89,1002.73,396.71,6339.33,INR,available
2026-07-07 00:17:00,ixigo,BOM,BLR,2026-07-14 00:17:00,SpiceJet,SG4046,Economy,7,5107.56,1040.85,225.82,6374.23,INR,available
2026-07-15 02:11:00,indigo,CCU,DEL,2026-07-16 02:11:00,IndiGo,6E3141,Economy Flex,1,11442.37,2259.05,314.08,14015.5,INR,available
2026-08-12 14:28:00,ixigo,BLR,HYD,2026-08-13 14:28:00,Akasa Air,QP6427,Economy,1,5550.85,1000.31,342.27,6893.43,INR,available
2026-08-02 19:07:00,goibibo,HYD,DEL,2026-09-01 19:07:00,IndiGo,6E5431,Economy Flex,30,5154.72,1110.77,267.64,6533.14,INR,available
2026-07-11 23:43:00,cleartrip,CCU,DEL,2026-07-12 23:43:00,Akasa Air,QP8775,Economy,1,12122.48,1953.56,170.49,14246.52,INR,available
2026-07-28 01:42:00,air_india,DEL,BOM,2026-09-11 01:42:00,Air India,AI9317,Economy,45,5466.73,1079.89,161.16,6707.79,INR,available
2026-07-05 00:10:00,ixigo,MAA,DEL,2026-08-04 00:10:00,Akasa Air,QP6527,Economy,30,5970.37,1126.33,410.03,7506.72,INR,available
2026-07-13 04:44:00,cleartrip,BLR,HYD,2026-07-28 04:44:00,Air India Express,IX2274,Economy,15,,577.89,208.19,4615.04,INR,available
2026-07-14 09:24:00,makemytrip,DEL,BOM,2026-08-13 09:24:00,Akasa Air,QP8370,Economy Flex,30,6600.6,1125.5,316.7,8042.8,INR,available
2026-08-16 00:41:00,ixigo,DEL,BOM,2026-09-30 00:41:00,IndiGo,6E8514,Economy,45,4332.6,660.77,277.31,5270.68,INR,available
2026-07-09 14:31:00,air_india,HYD,DEL,2026-07-10 14:31:00,Air India Express,IX1977,Economy Flex,1,7996.44,1487.41,301.34,9785.19,INR,available
2026-07-20 06:19:00,ixigo,MAA,DEL,2026-07-27 06:19:00,IndiGo,6E6046,Economy Flex,7,10341.07,1880.99,294.61,12516.67,INR,available
2026-08-31 07:42:00,easemytrip,BLR,HYD,2026-09-07 07:42:00,Akasa Air,QP2948,Economy Flex,7,5415.33,1132.78,342.86,6890.97,INR,available
2026-08-24 10:17:00,makemytrip,DEL,CCU,2026-09-23 10:17:00,Air India,AI6831,Economy,30,5085.39,897.97,324.74,6308.09,INR,available
2026-09-03 13:00:00,goibibo,DEL,BOM,2026-09-18 13:00:00,IndiGo,6E8357,Economy Flex,15,7205.45,1098.75,198.69,8502.89,INR,available
2026-07-17 18:16:00,makemytrip,BLR,DEL,2026-08-16 18:16:00,Air India,AI8764,Economy,30,7552.43,1332.95,374.05,9259.43,INR,available
2026-08-25 13:44:00,cleartrip,BOM,DEL,2026-09-09 13:44:00,IndiGo,6E1135,Economy Flex,15,6882.38,1332.03,310.72,8525.13,INR,available
2026-07-01 20:00:00,easemytrip,DEL,BOM,2026-07-02 20:00:00,Akasa Air,QP562,Economy,1,7801.78,1249.03,392.19,9443.0,INR,sold_out
2026-07-22 12:42:00,cleartrip,BOM,BLR,2026-07-23 12:42:00,Air India,AI3642,Economy Flex,1,9371.27,1482.28,320.38,11173.92,INR,available
2026-07-08 22:00:00,air_india,BOM,BLR,2026-07-15 22:00:00,IndiGo,6E1918,Economy,7,6179.81,976.41,363.74,7519.96,INR,available
2026-08-23 04:32:00,air_india,DEL,BOM,2026-09-22 04:32:00,IndiGo,6E2567,Economy,30,5407.59,944.25,199.71,6551.56,INR,available
2026-07-03 01:06:00,easemytrip,DEL,CCU,2026-08-02 01:06:00,SpiceJet,SG4888,Economy Flex,30,6259.8,1171.81,359.22,7790.82,INR,available
2026-07-20 14:05:00,ixigo,HYD,DEL,2026-08-04 14:05:00,Air India,AI6554,Economy Flex,15,6930.61,1164.41,370.93,8465.95,INR,available
2026-08-29 13:00:00,easemytrip,BLR,DEL,2026-09-13 13:00:00,SpiceJet,SG1317,Economy Flex,15,9162.2,1616.13,258.47,11036.79,INR,available
2026-07-30 10:18:00,cleartrip,BLR,DEL,2026-09-13 10:18:00,IndiGo,6E1848,Economy Flex,45,6507.09,1098.82,271.19,7877.09,INR,available
2026-08-09 12:40:00,easemytrip,DEL,BLR,2026-09-08 12:40:00,Akasa Air,QP8709,Economy Flex,30,7748.84,1469.18,385.95,9603.97,INR,available
2026-07-10 04:07:00,indigo,MAA,DEL,2026-07-17 04:07:00,Air India,AI2773,Economy,7,7900.65,1374.81,296.96,9572.42,INR,available
2026-07-02 20:23:00,ixigo,HYD,DEL,2026-07-09 20:23:00,Akasa Air,QP6299,Economy Flex,7,6760.11,1346.39,376.15,8482.64,INR,available
2026-07-31 09:25:00,air_india,MAA,DEL,2026-08-01 09:25:00,Air India Express,IX7271,Economy Flex,1,12423.06,2078.24,326.96,14828.27,INR,available
2026-07-28 15:34:00,indigo,CCU,DEL,2026-08-04 15:34:00,Akasa Air,QP3986,Economy,7,6824.87,1324.67,217.38,8366.91,INR,available
2026-09-02 00:18:00,air_india,DEL,BOM,2026-10-02 00:18:00,Air India Express,IX5133,Economy Flex,30,6184.53,1357.36,310.49,7852.38,INR,available
2026-08-13 09:29:00,cleartrip,DEL,CCU,2026-08-28 09:29:00,Air India,AI1743,Economy,15,6613.48,1119.38,202.09,7934.95,INR,available
2026-08-16 21:10:00,easemytrip,DEL,BOM,2026-09-15 21:10:00,Air India Express,IX792,Economy,30,5721.14,916.97,385.48,7023.59,INR,available
2026-08-03 12:08:00,goibibo,MAA,DEL,2026-09-02 12:08:00,Air India,AI7533,Economy,30,7099.57,1458.89,321.56,8880.02,INR,sold_out
2026-08-18 13:09:00,air_india,BOM,BLR,2026-09-02 13:09:00,Akasa Air,QP9893,Economy,15,5455.45,1135.07,422.17,7012.69,INR,available
2026-07-23 21:49:00,goibibo,BLR,HYD,2026-07-24 21:49:00,Air India Express,IX4040,Economy,1,5451.67,930.94,342.23,6724.84,INR,available
2026-08-01 22:25:00,ixigo,CCU,DEL,2026-08-31 22:25:00,IndiGo,6E3974,Economy Flex,30,5689.71,935.48,332.59,6957.78,INR,available
2026-08-25 00:17:00,goibibo,BOM,DEL,2026-09-09 00:17:00,IndiGo,6E1882,Economy Flex,15,7742.25,1178.32,283.58,9204.15,INR,available
2026-08-02 06:15:00,easemytrip,DEL,BLR,2026-08-17 06:15:00,SpiceJet,SG7019,Economy,15,6200.08,1253.54,268.52,7722.14,INR,available
2026-08-16 04:49:00,goibibo,MAA,DEL,2026-08-23 04:49:00,Air India Express,IX3496,Economy Flex,7,9906.87,1522.92,378.81,11808.59,INR,available
2026-07-10 22:23:00,goibibo,BLR,HYD,2026-07-11 22:23:00,Akasa Air,QP9746,Economy Flex,1,5813.84,1272.64,158.4,7244.89,INR,available
2026-08-24 09:00:00,goibibo,MAA,DEL,2026-08-31 09:00:00,IndiGo,6E3177,Economy Flex,7,11411.67,1982.87,422.61,13817.15,INR,available
2026-08-13 15:48:00,cleartrip,MAA,DEL,2026-08-14 15:48:00,Akasa Air,QP1956,Economy Flex,1,12168.59,2234.04,326.81,14729.44,INR,available
2026-08-10 10:42:00,cleartrip,DEL,BOM,2026-08-11 10:42:00,IndiGo,6E8635,Economy Flex,1,12073.76,1935.72,292.89,26164.29019413958,INR,available
2026-07-27 09:48:00,ixigo,DEL,BLR,2026-09-10 09:48:00,IndiGo,6E8996,Economy,45,5527.34,892.05,356.64,6776.04,INR,available
2026-07-05 19:02:00,goibibo,BLR,DEL,2026-08-19 19:02:00,Akasa Air,QP2210,Economy,45,5075.42,1058.73,301.17,6435.32,INR,available
2026-08-07 07:17:00,cleartrip,DEL,BOM,2026-09-06 07:17:00,Air India,AI7780,Economy Flex,30,7426.18,1302.61,203.46,8932.25,INR,available
2026-08-20 11:06:00,easemytrip,MAA,DEL,2026-09-19 11:06:00,IndiGo,6E3974,Economy,30,7105.93,1245.78,238.48,8590.19,INR,available
2026-07-09 17:18:00,easemytrip,CCU,DEL,2026-07-24 17:18:00,Akasa Air,QP3370,Economy Flex,15,6938.37,1083.04,371.16,8392.57,INR,available
2026-08-22 22:10:00,ixigo,DEL,BOM,2026-10-06 22:10:00,Air India,AI8569,Economy Flex,45,6373.71,1121.83,349.65,14517.508323928354,INR,available
2026-07-14 06:49:00,air_india,DEL,BOM,2026-08-28 06:49:00,SpiceJet,SG5218,Economy Flex,45,4842.6,1024.51,300.16,6167.27,INR,available
2026-08-14 15:52:00,ixigo,HYD,DEL,2026-09-28 15:52:00,SpiceJet,SG6562,Economy,45,3657.29,557.23,341.41,4555.93,INR,available
2026-08-20 12:42:00,goibibo,BOM,BLR,2026-10-04 12:42:00,Air India,AI4359,Economy Flex,45,5257.19,1054.5,260.06,6571.75,INR,available
2026-08-29 02:29:00,makemytrip,CCU,DEL,2026-10-13 02:29:00,Air India,AI3350,Economy Flex,45,6944.85,1463.06,403.48,8811.4,INR,available
2026-08-30 14:27:00,indigo,CCU,DEL,2026-09-29 14:27:00,SpiceJet,SG5686,Economy,30,5184.37,837.12,336.41,6357.9,INR,available
2026-07-21 11:09:00,air_india,HYD,DEL,2026-08-20 11:09:00,Akasa Air,QP8989,Economy Flex,30,5518.05,984.33,298.26,6800.64,INR,available
2026-07-23 08:33:00,easemytrip,BLR,HYD,2026-09-06 08:33:00,Akasa Air,QP2693,Economy,45,3141.23,584.26,422.94,4148.43,INR,available
2026-07-02 04:10:00,ixigo,HYD,DEL,2026-07-09 04:10:00,Air India Express,IX4352,Economy Flex,7,8092.19,1737.41,363.72,10193.32,INR,available
2026-07-20 00:29:00,goibibo,BOM,DEL,2026-07-21 00:29:00,IndiGo,6E720,Economy Flex,1,10703.24,2326.94,295.06,13325.24,INR,available
2026-08-18 17:15:00,cleartrip,MAA,DEL,2026-09-17 17:15:00,IndiGo,6E9957,Economy Flex,30,6869.84,1277.2,324.19,8471.23,INR,available
2026-08-29 07:37:00,goibibo,DEL,BLR,2026-10-13 07:37:00,Air India Express,IX6415,Economy Flex,45,5666.02,1157.84,328.78,7152.64,INR,available
2026-07-28 07:09:00,air_india,DEL,CCU,2026-07-29 07:09:00,Akasa Air,QP4096,Economy Flex,1,11322.58,1742.11,415.34,13480.02,INR,available
2026-07-24 13:22:00,ixigo,BOM,BLR,2026-08-23 13:22:00,Air India,AI9306,Economy,30,4887.72,928.89,192.73,6009.35,INR,available
2026-08-21 07:25:00,easemytrip,HYD,DEL,2026-10-05 07:25:00,Akasa Air,QP9463,Economy,45,4420.94,969.2,332.04,5722.17,INR,available
2026-08-14 18:18:00,ixigo,BOM,DEL,2026-08-29 18:18:00,SpiceJet,SG946,Economy Flex,15,6256.97,1013.82,165.08,7435.87,INR,available
2026-08-03 04:16:00,easemytrip,HYD,DEL,2026-08-10 04:16:00,Air India,AI1179,Economy Flex,7,7436.12,1469.11,420.17,9325.41,INR,available
2026-08-05 13:03:00,cleartrip,DEL,CCU,2026-08-20 13:03:00,IndiGo,6E8092,Economy,15,5891.15,1138.0,436.5,7465.65,INR,sold_out
2026-08-11 04:03:00,goibibo,BOM,DEL,2026-08-18 04:03:00,Air India,AI4481,Economy,7,7545.78,1441.82,191.73,9179.33,INR,available
2026-07-05 23:09:00,goibibo,BLR,DEL,2026-07-06 23:09:00,SpiceJet,SG412,Economy,1,9349.03,1537.82,304.97,11191.82,INR,available
2026-08-09 09:00:00,cleartrip,CCU,DEL,2026-08-10 09:00:00,Air India Express,IX6265,Economy Flex,1,10280.6,1982.82,175.61,12439.03,INR,available
2026-08-07 09:11:00,cleartrip,DEL,BLR,2026-08-14 09:11:00,Air India Express,IX7858,Economy Flex,7,9070.59,1483.93,180.97,10735.48,INR,available
2026-07-22 12:22:00,ixigo,MAA,DEL,2026-08-06 12:22:00,SpiceJet,SG3158,Economy,15,6030.35,1257.54,205.08,7492.97,INR,sold_out
2026-08-31 21:13:00,goibibo,BOM,BLR,2026-09-15 21:13:00,Air India Express,IX8909,Economy Flex,15,5807.21,1011.8,426.11,7245.12,INR,available
2026-07-22 12:55:00,goibibo,BLR,HYD,2026-07-23 12:55:00,Air India,AI1092,Economy Flex,1,6077.61,1123.24,215.34,10519.932597227606,INR,available
2026-08-21 12:59:00,air_india,BLR,HYD,2026-09-05 12:59:00,Air India Express,IX5669,Economy Flex,15,4564.51,898.14,331.2,5793.86,INR,available
2026-07-30 16:33:00,makemytrip,CCU,DEL,2026-07-31 16:33:00,Air India Express,IX7532,Economy,1,7970.15,1242.86,303.77,9516.78,INR,available
2026-08-01 11:01:00,indigo,HYD,DEL,2026-08-02 11:01:00,Air India Express,IX9407,Economy,1,8840.14,1565.31,319.47,10724.92,INR,available
2026-08-20 20:38:00,indigo,DEL,BOM,2026-08-21 20:38:00,Air India Express,IX1493,Economy Flex,1,11613.36,2021.44,177.52,13812.33,INR,available
2026-07-12 07:30:00,ixigo,MAA,DEL,2026-07-19 07:30:00,IndiGo,6E5111,Economy Flex,7,9707.92,1693.75,402.36,11804.04,INR,available
2026-08-31 23:17:00,makemytrip,CCU,DEL,2026-10-15 23:17:00,Air India Express,IX2005,Economy Flex,45,5748.78,1141.51,346.31,7236.59,INR,available
2026-07-09 05:18:00,easemytrip,DEL,BLR,2026-07-16 05:18:00,Air India,AI4587,Economy,7,8915.19,1649.22,448.18,11012.59,INR,available
2026-08-12 10:15:00,ixigo,DEL,BOM,2026-08-13 10:15:00,Air India,AI1778,Economy,1,10182.27,1977.27,436.21,12595.75,INR,available
2026-07-14 16:25:00,cleartrip,DEL,BLR,2026-08-13 16:25:00,Air India Express,IX6239,Economy Flex,30,6473.5,1139.79,323.99,7937.28,INR,available
2026-08-01 15:02:00,makemytrip,BOM,BLR,2026-08-02 15:02:00,SpiceJet,SG883,Economy Flex,1,8908.0,1566.28,446.91,10921.18,INR,available
2026-08-27 05:13:00,air_india,BLR,DEL,2026-09-11 05:13:00,Air India,AI408,Economy Flex,15,9090.03,1868.02,389.39,11347.43,INR,available
2026-07-04 21:30:00,ixigo,BLR,HYD,2026-07-05 21:30:00,IndiGo,6E1771,Economy Flex,1,6840.65,1204.51,436.6,8481.75,INR,available
2026-07-24 13:49:00,makemytrip,HYD,DEL,2026-09-07 13:49:00,IndiGo,6E3562,Economy,45,4017.22,726.86,383.13,5127.21,INR,available
2026-08-22 17:04:00,goibibo,BOM,BLR,2026-10-06 17:04:00,Air India,AI2948,Economy,45,4771.71,852.47,278.06,5902.24,INR,available
2026-08-12 13:25:00,goibibo,CCU,DEL,2026-08-27 13:25:00,Air India Express,IX2462,Economy,15,6279.59,1298.63,398.56,7976.78,INR,available
2026-08-08 20:50:00,goibibo,DEL,CCU,2026-08-15 20:50:00,SpiceJet,SG4505,Economy,7,7364.82,1316.14,392.46,9073.42,INR,available
2026-07-25 18:37:00,cleartrip,MAA,DEL,2026-08-01 18:37:00,IndiGo,6E6731,Economy,7,8868.35,1759.41,257.3,10885.06,INR,available
2026-08-31 11:31:00,makemytrip,HYD,DEL,2026-09-07 11:31:00,Air India,AI4873,Economy,7,7283.0,1541.98,236.5,9061.48,INR,sold_out
2026-07-03 01:47:00,easemytrip,DEL,BLR,2026-08-02 01:47:00,Air India,AI8387,Economy,30,7615.73,1262.4,168.26,9046.39,INR,available
2026-07-04 12:51:00,ixigo,BOM,DEL,2026-07-11 12:51:00,Akasa Air,QP2403,Economy,7,7650.03,1248.52,375.45,9274.0,INR,available
2026-07-08 22:14:00,easemytrip,BLR,DEL,2026-07-15 22:14:00,Air India Express,IX3507,Economy,7,7277.78,1573.5,279.82,9131.1,INR,available
2026-08-28 17:35:00,cleartrip,BOM,BLR,2026-10-12 17:35:00,Air India Express,IX7852,Economy,45,3837.07,604.57,314.13,4755.76,INR,available
2026-07-12 10:25:00,easemytrip,DEL,BLR,2026-07-27 10:25:00,Akasa Air,QP1567,Economy,15,6682.59,1306.5,310.38,8299.47,INR,sold_out
2026-08-01 08:10:00,goibibo,BOM,DEL,2026-08-31 08:10:00,IndiGo,6E1871,Economy Flex,30,5916.28,947.45,296.84,7160.57,INR,available
2026-07-01 14:39:00,air_india,MAA,DEL,2026-07-08 14:39:00,Akasa Air,QP2160,Economy,7,7635.15,1535.16,330.61,9500.93,INR,available
2026-08-19 11:42:00,easemytrip,MAA,DEL,2026-09-03 11:42:00,IndiGo,6E3587,Economy,15,7378.13,1552.31,165.35,9095.79,INR,available
2026-09-02 01:44:00,goibibo,BOM,BLR,2026-09-17 01:44:00,Akasa Air,QP9088,Economy Flex,15,5658.55,1137.47,282.41,7078.43,INR,available
2026-07-03 17:29:00,makemytrip,DEL,BLR,2026-08-17 17:29:00,Air India Express,IX1119,Economy,45,4855.95,810.69,211.88,5878.51,INR,available
2026-08-08 21:31:00,makemytrip,BLR,HYD,2026-08-15 21:31:00,Akasa Air,QP867,Economy Flex,7,5646.85,1174.41,164.58,6985.85,INR,available
2026-07-19 13:17:00,indigo,DEL,BLR,2026-08-03 13:17:00,Air India,AI2110,Economy Flex,15,8272.83,1782.77,230.47,10286.07,INR,available
2026-08-30 05:57:00,air_india,HYD,DEL,2026-08-31 05:57:00,Air India Express,IX2954,Economy,1,8108.35,1747.83,212.76,10068.94,INR,available
2026-08-28 19:01:00,indigo,MAA,DEL,2026-10-12 19:01:00,Air India,AI7353,Economy,45,6254.68,1281.77,362.92,7899.37,INR,available
2026-08-16 11:43:00,indigo,HYD,DEL,2026-09-15 11:43:00,Air India Express,IX3036,Economy,30,4516.04,790.57,414.35,5720.96,INR,available
2026-07-23 18:36:00,easemytrip,BOM,BLR,2026-09-06 18:36:00,SpiceJet,SG4187,Economy,45,4012.82,777.79,340.24,5130.85,INR,available
2026-08-22 17:33:00,goibibo,BLR,DEL,2026-10-06 17:33:00,IndiGo,6E3668,Economy Flex,45,6613.25,1272.08,349.97,8235.3,INR,available
2026-09-01 14:32:00,indigo,BLR,DEL,2026-09-16 14:32:00,Air India,AI3307,Economy,15,6588.52,1050.78,312.88,7952.19,INR,available
2026-08-06 21:53:00,cleartrip,DEL,BLR,2026-09-05 21:53:00,IndiGo,6E9143,Economy,30,5571.91,1110.68,268.48,6951.07,INR,available
2026-08-25 02:11:00,makemytrip,DEL,BOM,2026-09-01 02:11:00,Akasa Air,QP8389,Economy,7,6588.83,999.85,344.45,7933.12,INR,available
2026-09-01 05:10:00,indigo,MAA,DEL,2026-09-08 05:10:00,SpiceJet,SG7207,Economy,7,8058.92,1731.42,340.26,10130.61,INR,available
2026-08-23 04:12:00,air_india,HYD,DEL,2026-08-30 04:12:00,SpiceJet,SG4090,Economy Flex,7,8639.9,1609.73,396.35,10645.99,INR,available
2026-07-04 17:01:00,cleartrip,BOM,DEL,2026-08-03 17:01:00,Akasa Air,QP6996,Economy Flex,30,5352.34,943.25,314.96,6610.55,INR,available
2026-08-10 08:32:00,air_india,MAA,DEL,2026-08-25 08:32:00,IndiGo,6E6154,Economy Flex,15,8561.05,1674.3,366.64,10601.99,INR,available
2026-08-13 09:04:00,easemytrip,BLR,DEL,2026-09-12 09:04:00,Akasa Air,QP9874,Economy Flex,30,7094.75,1189.18,368.35,8652.28,INR,available
2026-07-26 15:57:00,makemytrip,CCU,DEL,2026-08-25 15:57:00,Air India Express,IX8156,Economy,30,5613.18,911.42,338.43,6863.03,INR,available
2026-07-04 15:34:00,cleartrip,DEL,BOM,2026-08-03 15:34:00,Air India Express,IX1998,Economy Flex,30,6140.81,1210.51,328.99,,INR,available
2026-07-10 14:57:00,cleartrip,BOM,BLR,2026-07-25 14:57:00,Air India,AI5463,Economy,15,6873.06,1328.3,206.06,8407.42,INR,available
2026-08-25 11:14:00,indigo,BLR,HYD,2026-08-26 11:14:00,SpiceJet,SG1989,Economy Flex,1,5806.52,1086.6,366.38,7259.5,INR,available
2026-08-11 11:12:00,ixigo,DEL,CCU,2026-09-10 11:12:00,Air India Express,IX3966,Economy Flex,30,6266.84,1041.86,445.13,-7753.83,INR,available
2026-08-01 14:28:00,goibibo,BOM,BLR,2026-08-31 14:28:00,IndiGo,6E6019,Economy Flex,30,4527.78,934.91,277.05,5739.74,INR,available
2026-07-02 17:17:00,ixigo,BOM,BLR,2026-07-09 17:17:00,Air India,AI9320,Economy Flex,7,7124.01,1510.54,257.59,8892.14,INR,available
2026-07-01 13:28:00,goibibo,BOM,BLR,2026-07-08 13:28:00,Air India,AI7799,Economy,7,5869.73,1218.45,258.06,7346.23,INR,available
2026-07-15 13:42:00,goibibo,BLR,DEL,2026-07-16 13:42:00,SpiceJet,SG9173,Economy Flex,1,10343.57,1966.9,254.75,12565.22,INR,available
2026-08-28 02:09:00,easemytrip,DEL,BOM,2026-09-12 02:09:00,Air India Express,IX5491,Economy,15,6140.31,990.91,356.75,7487.97,INR,available
2026-07-28 10:05:00,goibibo,DEL,BLR,2026-09-11 10:05:00,Air India,AI189,Economy Flex,45,7291.63,1340.06,190.16,8821.84,INR,available
2026-08-15 01:45:00,makemytrip,DEL,BLR,2026-09-14 01:45:00,SpiceJet,SG6894,Economy,30,4809.64,1036.28,400.89,6246.81,INR,available
2026-08-30 14:09:00,indigo,MAA,DEL,2026-10-14 14:09:00,Air India Express,IX8541,Economy Flex,45,7125.33,1566.3,446.06,9137.7,INR,available
2026-07-16 17:29:00,indigo,DEL,CCU,2026-07-17 17:29:00,Air India,AI5580,Economy Flex,1,11898.81,2061.77,196.21,14156.78,INR,available
2026-07-10 02:32:00,makemytrip,DEL,BLR,2026-07-11 02:32:00,Air India,AI5332,Economy Flex,1,14835.8,2816.56,294.85,17947.2,INR,available
2026-07-23 15:09:00,cleartrip,CCU,DEL,2026-08-07 15:09:00,Air India Express,IX6362,Economy Flex,15,8492.55,1667.85,272.98,10433.39,INR,available
2026-08-09 19:51:00,ixigo,BOM,DEL,2026-09-23 19:51:00,Akasa Air,QP3480,Economy Flex,45,5431.3,868.69,179.19,6479.18,INR,available
2026-07-03 16:51:00,easemytrip,CCU,DEL,2026-08-17 16:51:00,IndiGo,6E7396,Economy,45,5152.69,810.4,321.39,6284.48,INR,sold_out
2026-07-24 21:08:00,indigo,BLR,DEL,2026-07-25 21:08:00,Akasa Air,QP245,Economy,1,13497.29,2432.11,273.33,16202.73,INR,available
2026-07-20 03:02:00,easemytrip,MAA,DEL,2026-07-21 03:02:00,Air India Express,IX2013,Economy,1,9726.12,1654.39,209.2,11589.71,INR,available
2026-08-25 13:42:00,air_india,BOM,DEL,2026-10-09 13:42:00,Air India Express,IX3263,Economy,45,4506.78,907.78,255.1,5669.66,INR,available
2026-08-29 03:23:00,goibibo,DEL,BOM,2026-10-13 03:23:00,Akasa Air,QP4418,Economy,45,5291.03,812.93,415.27,6519.24,INR,available
2026-08-23 22:47:00,ixigo,DEL,BLR,2026-09-07 22:47:00,Akasa Air,QP9940,Economy,15,6938.53,1139.13,316.95,8394.61,INR,available
2026-07-24 00:44:00,air_india,DEL,BOM,2026-07-31 00:44:00,Akasa Air,QP8589,Economy Flex,7,8234.98,1332.05,301.91,9868.95,INR,available
2026-08-18 11:33:00,indigo,BOM,DEL,2026-08-19 11:33:00,IndiGo,6E4343,Economy,1,8934.84,1935.92,170.99,11041.75,INR,available
2026-07-12 13:42:00,goibibo,MAA,DEL,2026-08-11 13:42:00,SpiceJet,SG722,Economy,30,6419.48,1192.91,224.56,7836.94,INR,available
2026-07-19 14:08:00,makemytrip,BLR,HYD,2026-07-20 14:08:00,IndiGo,6E4191,Economy Flex,1,6728.39,1186.91,211.0,8126.29,INR,available
2026-08-04 17:21:00,makemytrip,BLR,DEL,2026-09-18 17:21:00,SpiceJet,SG197,Economy,45,4996.31,851.9,429.11,6277.31,INR,available
2026-07-19 19:06:00,easemytrip,MAA,DEL,2026-09-02 19:06:00,Akasa Air,QP3462,Economy,45,5726.9,918.47,213.49,6858.86,INR,available
2026-07-28 13:05:00,goibibo,HYD,DEL,2026-08-04 13:05:00,Air India Express,IX9706,Economy Flex,7,6504.1,1115.0,168.61,7787.71,INR,available
2026-07-31 01:09:00,ixigo,DEL,BOM,2026-08-01 01:09:00,SpiceJet,SG5380,Economy Flex,1,10410.09,1731.35,222.31,12363.75,INR,available
2026-07-22 17:21:00,air_india,MAA,DEL,2026-07-29 17:21:00,SpiceJet,SG6164,Economy,7,7622.44,1621.12,205.4,9448.95,INR,available
2026-08-15 11:40:00,goibibo,DEL,CCU,2026-09-14 11:40:00,IndiGo,6E8655,Economy Flex,30,6512.76,1092.65,287.8,7893.2,INR,available
2026-08-29 01:16:00,easemytrip,DEL,CCU,2026-09-05 01:16:00,SpiceJet,SG9441,Economy Flex,7,8917.26,1683.85,376.55,10977.66,INR,available
2026-08-24 09:23:00,ixigo,DEL,BOM,2026-08-25 09:23:00,SpiceJet,SG1991,Economy,1,8988.99,1583.05,229.65,10801.7,INR,available
